"File creation date","Household sequence number","Record type and seq indicator","State","Public Use Microdata Area","Person weight","Person's age","Person's sex","Person's marital status","Person's educational attainment","Person's race","Person is of Hispanic origin","Official poverty status","Person's medical out of pocket expenses, other than premiums (imputed)","Person's Medicare Part B premiums","Tax units created for TAXSIM","Adjusted gross income","SPM unit's ID","SPM unit's number of persons","SPM unit's number of adults","SPM unit's number of chidren","SPM unit's has cohabiting couple","SPM unit has a UI under 15 years old","SPM unit's equivalence scale","SPM unit's tenure/mortgage status","SPM unit's geographic adjustment","SPM poverty status","SPM unit's threshold","Total SPM resources for SPM unit","SPM unit's cash income","SPM unit's SNAP subsidy","SPM unit's capped housing subsidy","SPM unit's school lunch","SPM unit's energy subsidy","SPM unit's WIC value","SPM unit's federal tax","SPM unit's federal tax before refundable tax credits","SPM unit's federal EITC","SPM unit's FICA and federal retirement","SPM unit's state tax","SPM unit's capped work and child care expenses","SPM unit's work expenses - not capped","SPM unit's child care expenses - not capped","SPM unit's Medical Out-Of-Pocket and Medicare B subsidy","SPM unit's Health insurance premiums (imputed)"
"20211015","1489445","3","42","4202902","18","10","2","5","0","1","0","0","0","0","14894450000000","121000","1489445001","3","2","1","0","0","0.8801833070327151","1","1.0297359999999984","0","23369.494393540863","88812.21559506365","121000","0","0","88.343","0","0","16035","16485","0","6810","3714.7","3368.295","3368.295","0","2348.132404936341","816.3623595505619"
"20211015","1489446","1","12","1203106","88","54","2","5","3","1","0","0","2757.186081694402","0","14894460000000","29700","1489446001","1","1","0","0","0","0.46346305677196975","1","1.0176400000000037","1","12160.728246688974","10913.046478819972","29700","0","0","0","0","0","1209.98","1209.98","0","1678","0","1684.1475","1684.1475","0","14214.82602118003","11457.639939485627"
"20211015","1489447","1","51","5151095","28","41","1","1","1","1","0","1","100","0","14894470000000","0","1489447001","3","2","1","0","0","0.8801833070327151","3","0.87505","1","19335.981532770427","8839.76","8400","0","0","0","0","539.76","0","0","0","0","0","0","0","0","100","0"
"20211015","1489447","2","51","5151095","45","29","2","1","1","1","0","1","0","0","14894469480448","0","1489447001","3","2","1","0","0","0.8801833070327151","3","0.87505","1","19335.981532770427","8839.76","8400","0","0","0","0","539.76","0","0","0","0","0","0","0","0","100","0"
"20211015","1489447","3","51","5151095","37","2","2","5","0","1","0","1","0","0","14894470000000","0","1489447001","3","2","1","0","0","0.8801833070327151","3","0.87505","1","19335.981532770427","8839.76","8400","0","0","0","0","539.76","0","0","0","0","0","0","0","0","100","0"
"20211015","1489449","1","34","3400502","349","65","1","1","4","1","0","0","1099.9999999999998","1198.8000000000002","14894490000000","122840","1489449001","2","2","0","0","0","0.6534829100484774","3","1.2249099999999997","0","20095.49184757849","91169.00694379729","125900","0","0","0","0","0","17607.5","17607.5","0","5876","2838.1299","2526.22125","2526.22125","0","5883.141906202723","2757.186081694402"
"20211015","1489449","2","34","3400502","316","61","2","1","4","1","0","0","827.1558245083206","0","14894490451968","0","1489449001","2","2","0","0","0","0.6534829100484774","3","1.2249099999999997","0","20095.49184757849","91169.00694379729","125900","0","0","0","0","0","17607.5","17607.5","0","5876","2838.1299","2526.22125","2526.22125","0","5883.141906202723","2757.186081694402"
"20211015","1489450","1","6","608303","51","22","2","1","0","4","1","0","63.202247191011224","0","14894500000000","28000","1489450001","5","2","3","0","0","1.1139424459794183","3","1.2709699999999668","1","35543.34344437008","26270.504538890684","28000","0","0","499.49699999999996","0","1079.52","-7690.5801","0","4690.5801","1582","0","8884.1475","3368.295","8012.335622017922","532.9450611093168","0"
"20211015","1489450","2","6","608303","45","27","1","1","1","4","1","0","469.7428139183056","0","14894499889152","0","1489450001","5","2","3","0","0","1.1139424459794183","3","1.2709699999999668","1","35543.34344437008","26270.504538890684","28000","0","0","499.49699999999996","0","1079.52","-7690.5801","0","4690.5801","1582","0","8884.1475","3368.295","8012.335622017922","532.9450611093168","0"
"20211015","1489450","3","6","608303","39","8","1","5","0","4","1","0","0","0","14894500000000","28000","1489450001","5","2","3","0","0","1.1139424459794183","3","1.2709699999999668","1","35543.34344437008","26270.504538890684","28000","0","0","499.49699999999996","0","1079.52","-7690.5801","0","4690.5801","1582","0","8884.1475","3368.295","8012.335622017922","532.9450611093168","0"
"20211015","1489450","4","6","608303","53","4","1","5","0","4","1","0","0","0","14894500000000","28000","1489450001","5","2","3","0","0","1.1139424459794183","3","1.2709699999999668","1","35543.34344437008","26270.504538890684","28000","0","0","499.49699999999996","0","1079.52","-7690.5801","0","4690.5801","1582","0","8884.1475","3368.295","8012.335622017922","532.9450611093168","0"
"20211015","1489450","5","6","608303","53","2","1","5","0","4","1","0","0","0","14894500000000","28000","1489450001","5","2","3","0","0","1.1139424459794183","3","1.2709699999999668","1","35543.34344437008","26270.504538890684","28000","0","0","499.49699999999996","0","1079.52","-7690.5801","0","4690.5801","1582","0","8884.1475","3368.295","8012.335622017922","532.9450611093168","0"
"20211015","1489451","1","18","1802800","49","25","1","5","4","1","0","0","1900","0","14894510000000","20000","1489451001","1","1","0","0","0","0.46346305677196975","3","0.9480599999999999","0","11030.905672569179","11620.3525","20000","0","0","0","0","0","1102.5","1102.5","0","1130","535","1684.1475","1684.1475","0","3928","2028"
"20211015","1489451","2","18","1802800","150","28","1","5","4","1","1","1","368.679775280899","0","14894510000012","0","1489451003","1","1","0","0","0","0.46346305677196975","3","0.9480599999999999","1","11030.905672569179","-368.679775280899","0","0","0","0","0","0","0","0","0","0","0","0","0","0","368.679775280899","0"
"20211015","1489452","1","42","4203209","79","50","2","3","3","2","0","0","780","0","14894520000000","31800","1489452001","1","1","0","0","0","0.46346305677196975","1","1.0831599999999986","0","12943.687755673483","21191.092490000003","31800","0","0","0","0","0","2872.5","2872.5","0","1796","976.26001","1684.1475","1684.1475","0","3280","2500"
"20211015","1489453","1","45","4500103","217","33","2","1","2","1","1","0","126.40449438202245","0","14894530000000","38000","1489453001","4","2","2","0","0","1","1","0.8795439999999961","0","22678.1624959999","35561.043605617975","38000","0","0","88.343","0","539.76","-2839.5801","1090","1929.58","2147","264.94","3368.295","3368.295","0","126.40449438202245","0"
"20211015","1489453","2","45","4500103","200","44","1","1","2","1","0","0","0","0","14894530297856","0","1489453001","4","2","2","0","0","1","1","0.8795439999999961","0","22678.1624959999","35561.043605617975","38000","0","0","88.343","0","539.76","-2839.5801","1090","1929.58","2147","264.94","3368.295","3368.295","0","126.40449438202245","0"
"20211015","1489453","3","45","4500103","147","11","2","5","0","1","1","0","0","0","14894530000000","38000","1489453001","4","2","2","0","0","1","1","0.8795439999999961","0","22678.1624959999","35561.043605617975","38000","0","0","88.343","0","539.76","-2839.5801","1090","1929.58","2147","264.94","3368.295","3368.295","0","126.40449438202245","0"
"20211015","1489453","4","45","4500103","170","1","1","5","0","1","1","0","0","0","14894530000000","38000","1489453001","4","2","2","0","0","1","1","0.8795439999999961","0","22678.1624959999","35561.043605617975","38000","0","0","88.343","0","539.76","-2839.5801","1090","1929.58","2147","264.94","3368.295","3368.295","0","126.40449438202245","0"
"20211015","1489455","1","24","2401001","44","55","1","1","4","1","0","0","526.6853932584272","0","14894550000000","180000","1489455001","2","2","0","0","0","0.6534829100484774","1","1.2666160000000048","0","21341.723876970802","119224.083418779","180000","0","0","0","0","0","27141.4","27141.4","0","8984","7398.8501","3285.73875","3285.73875","0","13965.927731220996","4959.607506501896"
"20211015","1489455","2","24","2401001","40","55","2","1","3","1","0","0","8479.634831460673","0","14894550220800","0","1489455001","2","2","0","0","0","0.6534829100484774","1","1.2666160000000048","0","21341.723876970802","119224.083418779","180000","0","0","0","0","0","27141.4","27141.4","0","8984","7398.8501","3285.73875","3285.73875","0","13965.927731220996","4959.607506501896"
"20211015","1489457","1","34","3401003","83","44","1","1","4","3","0","0","1075","0","14894570000000","130200","1489457001","4","2","2","0","0","1","1","1.2313359999999953","0","31748.767423999878","99204.95842535824","130200","0","0","0","0","0","16000.17","16990.17","0","6509","3727.9299","1684.1475","1684.1475","0","3073.7941746417587","977.6141443845723"
"20211015","1489457","2","34","3401003","74","41","2","1","4","3","0","0","1021.180030257186","0","14894570143744","0","1489457001","4","2","2","0","0","1","1","1.2313359999999953","0","31748.767423999878","99204.95842535824","130200","0","0","0","0","0","16000.17","16990.17","0","6509","3727.9299","1684.1475","1684.1475","0","3073.7941746417587","977.6141443845723"
"20211015","1489457","3","34","3401003","78","11","1","5","0","3","0","0","0","0","14894570000000","130200","1489457001","4","2","2","0","0","1","1","1.2313359999999953","0","31748.767423999878","99204.95842535824","130200","0","0","0","0","0","16000.17","16990.17","0","6509","3727.9299","1684.1475","1684.1475","0","3073.7941746417587","977.6141443845723"
"20211015","1489457","4","34","3401003","77","7","1","5","0","3","0","0","0","0","14894570000000","130200","1489457001","4","2","2","0","0","1","1","1.2313359999999953","0","31748.767423999878","99204.95842535824","130200","0","0","0","0","0","16000.17","16990.17","0","6509","3727.9299","1684.1475","1684.1475","0","3073.7941746417587","977.6141443845723"
"20211015","1489458","1","9","900303","113","62","2","3","2","1","1","0","2633.426966292135","0","14894580000000","49200","1489458001","1","1","0","0","0","0.46346305677196975","1","1.0887039999999986","0","13009.938175664485","31012.706839887644","49200","0","0","0","0","0","5210.77","5210.77","0","5748","1729.46","1601.59125","1601.59125","0","3897.47191011236","1264.0449438202247"
"20211015","1489459","1","48","4800300","51","64","1","1","4","1","0","0","105.33707865168537","0","14894590000000","40000","1489459001","2","2","0","0","0","0.6534829100484774","2","0.9292480000000005","0","12995.100506009974","24691.508507581293","40000","0","0","0","0","0","1394.37","1394.37","0","2260","0","1684.1475","1684.1475","0","9969.973992418705","5575.6807866868385"
"20211015","1489459","2","48","4800300","43","65","2","1","2","1","0","0","4288.956127080181","0","14894590066688","0","1489459001","2","2","0","0","0","0.6534829100484774","2","0.9292480000000005","0","12995.100506009974","24691.508507581293","40000","0","0","0","0","0","1394.37","1394.37","0","2260","0","1684.1475","1684.1475","0","9969.973992418705","5575.6807866868385"
"20211015","1489460","1","48","4802313","46","51","1","5","4","1","0","0","421.3483146067416","0","14894600000000","50000","1489460001","1","1","0","0","0","0.46346305677196975","3","1.0142100000000025","0","11800.576801232428","51000.70168539326","61000","0","0","0","0","0","6092.5","6092.5","0","2825","0","660.45","660.45","0","421.3483146067416","0"
"20211015","1489461","1","34","3401104","172","52","2","1","3","1","0","0","15.800561797752835","0","14894610000000","180000","1489461001","5","4","1","0","0","1.328201239943334","1","1.2313359999999964","0","42168.75225922921","134163.07409101122","182200","0","0","88.343","0","0","30548.391","30548.391","0","7359","6770.5801","3368.295","3368.295","0","79.00280898876417","0"
"20211015","1489461","2","34","3401104","196","52","1","1","3","1","0","0","15.800561797752835","0","14894609989632","0","1489461001","5","4","1","0","0","1.328201239943334","1","1.2313359999999964","0","42168.75225922921","134163.07409101122","182200","0","0","88.343","0","0","30548.391","30548.391","0","7359","6770.5801","3368.295","3368.295","0","79.00280898876417","0"
"20211015","1489461","3","34","3401104","150","24","2","5","0","1","0","0","15.800561797752835","0","14894610000013","2200","1489461001","5","4","1","0","0","1.328201239943334","1","1.2313359999999964","0","42168.75225922921","134163.07409101122","182200","0","0","88.343","0","0","30548.391","30548.391","0","7359","6770.5801","3368.295","3368.295","0","79.00280898876417","0"
"20211015","1489461","4","34","3401104","216","21","1","5","0","1","0","0","15.800561797752835","0","14894610000000","180000","1489461001","5","4","1","0","0","1.328201239943334","1","1.2313359999999964","0","42168.75225922921","134163.07409101122","182200","0","0","88.343","0","0","30548.391","30548.391","0","7359","6770.5801","3368.295","3368.295","0","79.00280898876417","0"
"20211015","1489461","5","34","3401104","247","17","1","5","0","1","0","0","15.800561797752835","0","14894610000000","180000","1489461001","5","4","1","0","0","1.328201239943334","1","1.2313359999999964","0","42168.75225922921","134163.07409101122","182200","0","0","88.343","0","0","30548.391","30548.391","0","7359","6770.5801","3368.295","3368.295","0","79.00280898876417","0"
"20211015","1489462","1","17","1701001","108","57","1","3","3","1","0","0","675","0","14894620000000","71000","1489462001","1","1","0","0","0","0.46346305677196975","2","0.8761839999999887","0","8690.088779602287","48749.6025","71000","0","0","0","0","0","11342.5","11342.5","0","3955","3443.75","1684.1475","1684.1475","0","1825","1150"
"20211015","1489463","1","29","2901400","286","38","1","1","4","1","0","0","948.0337078651686","0","14894630000000","66000","1489463001","5","2","3","0","0","1.1139424459794183","1","0.8220880000000026","0","23611.92277280205","54351.20479213483","66000","0","0","176.686","0","0","1395","4395","0","3729","2469.3","1684.1475","1684.1475","0","2548.0337078651687","0"
"20211015","1489463","2","29","2901400","342","37","2","1","3","1","0","0","1600","0","14894629912576","0","1489463001","5","2","3","0","0","1.1139424459794183","1","0.8220880000000026","0","23611.92277280205","54351.20479213483","66000","0","0","176.686","0","0","1395","4395","0","3729","2469.3","1684.1475","1684.1475","0","2548.0337078651687","0"
"20211015","1489463","3","29","2901400","372","9","2","5","0","1","0","0","0","0","14894630000000","66000","1489463001","5","2","3","0","0","1.1139424459794183","1","0.8220880000000026","0","23611.92277280205","54351.20479213483","66000","0","0","176.686","0","0","1395","4395","0","3729","2469.3","1684.1475","1684.1475","0","2548.0337078651687","0"
"20211015","1489463","4","29","2901400","402","6","1","5","0","1","0","0","0","0","14894630000000","66000","1489463001","5","2","3","0","0","1.1139424459794183","1","0.8220880000000026","0","23611.92277280205","54351.20479213483","66000","0","0","176.686","0","0","1395","4395","0","3729","2469.3","1684.1475","1684.1475","0","2548.0337078651687","0"
"20211015","1489463","5","29","2901400","251","3","2","5","0","1","0","0","0","0","14894630000000","66000","1489463001","5","2","3","0","0","1.1139424459794183","1","0.8220880000000026","0","23611.92277280205","54351.20479213483","66000","0","0","176.686","0","0","1395","4395","0","3729","2469.3","1684.1475","1684.1475","0","2548.0337078651687","0"
"20211015","1489464","1","6","606507","107","31","2","5","2","1","0","1","300","0","14894640000000","4600","1489464001","4","2","2","1","0","1","3","1.0980000000000005","0","27565.29000000001","42474.92085561798","48400","3676","0","998.9939999999999","0","0","4582.5","4582.5","0","1933","1284.1899","1436.47875","1436.47875","0","1363.9044943820227","537.2191011235956"
"20211015","1489464","2","6","606507","136","12","1","5","0","1","0","1","0","0","14894640000000","4600","1489464001","4","2","2","1","0","1","3","1.0980000000000005","0","27565.29000000001","42474.92085561798","48400","3676","0","998.9939999999999","0","0","4582.5","4582.5","0","1933","1284.1899","1436.47875","1436.47875","0","1363.9044943820227","537.2191011235956"
"20211015","1489464","3","6","606507","135","5","1","5","0","1","0","1","0","0","14894640000000","4600","1489464001","4","2","2","1","0","1","3","1.0980000000000005","0","27565.29000000001","42474.92085561798","48400","3676","0","998.9939999999999","0","0","4582.5","4582.5","0","1933","1284.1899","1436.47875","1436.47875","0","1363.9044943820227","537.2191011235956"
"20211015","1489464","4","6","606507","113","31","1","5","2","1","0","0","526.685393258427","0","14894640000014","43200","1489464001","4","2","2","1","0","1","3","1.0980000000000005","0","27565.29000000001","42474.92085561798","48400","3676","0","998.9939999999999","0","0","4582.5","4582.5","0","1933","1284.1899","1436.47875","1436.47875","0","1363.9044943820227","537.2191011235956"
"20211015","1489465","1","27","2701410","113","74","1","1","4","1","0","0","350","2397.6000000000004","14894650000000","219500","1489465001","3","2","1","0","0","0.8801833070327151","1","1.0413279999999978","0","23632.570734476707","159879.35458547657","224000","0","0","0","0","0","37807.789","37457.488","0","0","13008.49","0","0","0","13304.366414523449","1659.1664145234492"
"20211015","1489465","2","27","2701410","129","70","2","1","4","1","0","0","6499.999999999999","2397.6000000000004","14894649835520","0","1489465001","3","2","1","0","0","0.8801833070327151","1","1.0413279999999978","0","23632.570734476707","159879.35458547657","224000","0","0","0","0","0","37807.789","37457.488","0","0","13008.49","0","0","0","13304.366414523449","1659.1664145234492"
"20211015","1489465","3","27","2701410","166","9","1","5","0","1","0","0","0","0","14894650000000","219500","1489465001","3","2","1","0","0","0.8801833070327151","1","1.0413279999999978","0","23632.570734476707","159879.35458547657","224000","0","0","0","0","0","37807.789","37457.488","0","0","13008.49","0","0","0","13304.366414523449","1659.1664145234492"
"20211015","1489468","1","31","3100300","34","53","1","1","3","1","0","0","948.0337078651687","0","14894680000000","63000","1489468001","3","3","0","0","0","1","2","0.8818119999999988","0","18870.776799999974","44380.1092418795","73000","0","0","0","0","0","5239.8502","5542.7202","302.87","8180","1795.679999","5052.4425","5052.4425","0","8351.918059120502","3702.106741573034"
"20211015","1489468","2","31","3100300","23","52","2","1","3","1","0","0","2986.9515885022693","0","14894680244224","0","1489468001","3","3","0","0","0","1","2","0.8818119999999988","0","18870.776799999974","44380.1092418795","73000","0","0","0","0","0","5239.8502","5542.7202","302.87","8180","1795.679999","5052.4425","5052.4425","0","8351.918059120502","3702.106741573034"
"20211015","1489468","3","31","3100300","28","25","1","5","3","1","0","0","714.8260211800302","0","14894680000013","10000","1489468001","3","3","0","0","0","1","2","0.8818119999999988","0","18870.776799999974","44380.1092418795","73000","0","0","0","0","0","5239.8502","5542.7202","302.87","8180","1795.679999","5052.4425","5052.4425","0","8351.918059120502","3702.106741573034"
"20211015","1489469","1","6","607502","236","29","1","5","4","1","1","0","52.668539325842744","0","14894690000000","403000","1489469001","1","1","0","0","0","0.46346305677196975","3","1.3400599999999994","0","15591.91976835121","243908.81654615072","403000","0","0","0","0","0","109188.01","103806.16","0","10468","37208.191","1684.1475","1684.1475","0","542.834953849292","490.16641452344925"
"20211015","1489469","2","6","607502","199","29","1","5","4","3","0","0","600","0","14894690000012","428000","1489469003","1","1","0","0","0","0.46346305677196975","3","1.3400599999999994","0","15591.91976835121","258748.55948789712","428000","0","0","0","0","0","116057.63","110970.25","0","10468","40033.191","1684.1475","1684.1475","0","1008.4720121028745","408.4720121028745"
"20211015","1489470","1","45","4500604","55","70","2","2","3","2","0","0","126.40449438202245","1198.8000000000002","14894700000000","25475","1489470001","1","1","0","0","0","0.46346305677196975","2","0.9573880000000048","0","9495.478936531623","34868.54550561798","37900","0","0","0","0","0","1706.25","1706.25","0","0","0","0","0","0","1325.2044943820226","0"
"20211015","1489471","1","35","3500600","11","77","2","5","1","4","0","0","263.3426966292135","0","14894710000000","0","1489471001","3","3","0","0","0","1","2","0.9525640000000017","0","20384.86960000004","35571.1822731136","44200","0","0","0","0","0","1550","1550","0","1978","48","3368.295","3368.295","0","1684.5227268863996","1021.1800302571861"
"20211015","1489471","2","35","3500600","17","61","1","1","2","4","0","0","100","0","14894710000001","35000","1489471001","3","3","0","0","0","1","2","0.9525640000000017","0","20384.86960000004","35571.1822731136","44200","0","0","0","0","0","1550","1550","0","1978","48","3368.295","3368.295","0","1684.5227268863996","1021.1800302571861"
"20211015","1489471","3","35","3500600","20","51","2","1","1","4","0","0","300","0","14894709604352","0","1489471001","3","3","0","0","0","1","2","0.9525640000000017","0","20384.86960000004","35571.1822731136","44200","0","0","0","0","0","1550","1550","0","1978","48","3368.295","3368.295","0","1684.5227268863996","1021.1800302571861"
"20211015","1489472","1","12","1200902","20","22","2","5","0","1","0","0","0","0","14894720000000","30000","1489472001","1","1","0","0","0","0.46346305677196975","3","0.9828499999999992","0","11435.695673569826","24018.3525","30000","0","0","0","0","0","2602.5","2602.5","0","1695","0","1684.1475","1684.1475","0","0","0"
"20211015","1489474","1","6","607321","30","38","1","1","3","1","0","0","2450","0","14894740000000","75000","1489474001","4","2","2","0","0","1","1","1.248976000000006","0","32203.59718400016","43577.922993343425","75000","0","0","0","0","0","2264.3999","4264.3999","0","4238","310.87","1684.1475","1684.1475","0","22924.65960665658","0"
"20211015","1489474","2","6","607321","32","33","2","1","4","1","1","0","20474.65960665658","0","14894740013056","0","1489474001","4","2","2","0","0","1","1","1.248976000000006","0","32203.59718400016","43577.922993343425","75000","0","0","0","0","0","2264.3999","4264.3999","0","4238","310.87","1684.1475","1684.1475","0","22924.65960665658","0"
"20211015","1489474","3","6","607321","41","3","1","5","0","1","1","0","0","0","14894740000000","75000","1489474001","4","2","2","0","0","1","1","1.248976000000006","0","32203.59718400016","43577.922993343425","75000","0","0","0","0","0","2264.3999","4264.3999","0","4238","310.87","1684.1475","1684.1475","0","22924.65960665658","0"
"20211015","1489474","4","6","607321","40","1","1","5","0","1","1","0","0","0","14894740000000","75000","1489474001","4","2","2","0","0","1","1","1.248976000000006","0","32203.59718400016","43577.922993343425","75000","0","0","0","0","0","2264.3999","4264.3999","0","4238","310.87","1684.1475","1684.1475","0","22924.65960665658","0"
"20211015","1489475","1","17","1703309","101","46","1","1","3","1","0","0","150","0","14894750000000","192000","1489475001","4","2","2","0","0","1","1","1.0650159999999995","0","27460.372543999987","133756.18892987724","192000","0","0","88.343","0","0","31181.02","31204.189","0","7458","8690","9277.705112359552","3368.295","5909.410112359551","1725.4289577631776","1294.6044494424518"
"20211015","1489475","2","17","1703309","77","39","2","1","4","1","0","0","280.8245083207257","0","14894750498816","0","1489475001","4","2","2","0","0","1","1","1.0650159999999995","0","27460.372543999987","133756.18892987724","192000","0","0","88.343","0","0","31181.02","31204.189","0","7458","8690","9277.705112359552","3368.295","5909.410112359551","1725.4289577631776","1294.6044494424518"
"20211015","1489475","3","17","1703309","93","9","1","5","0","1","0","0","0","0","14894750000000","192000","1489475001","4","2","2","0","0","1","1","1.0650159999999995","0","27460.372543999987","133756.18892987724","192000","0","0","88.343","0","0","31181.02","31204.189","0","7458","8690","9277.705112359552","3368.295","5909.410112359551","1725.4289577631776","1294.6044494424518"
"20211015","1489475","4","17","1703309","86","0","1","5","0","1","0","0","0","0","14894750000000","192000","1489475001","4","2","2","0","0","1","1","1.0650159999999995","0","27460.372543999987","133756.18892987724","192000","0","0","88.343","0","0","31181.02","31204.189","0","7458","8690","9277.705112359552","3368.295","5909.410112359551","1725.4289577631776","1294.6044494424518"
"20211015","1489477","1","48","4803502","101","66","2","1","2","2","0","0","151","0","14894770000000","9600","1489477001","1","1","0","0","0","0.46346305677196975","3","0.9181700000000006","0","10683.128347765807","22449","22600","0","0","0","0","0","0","0","0","0","0","0","0","0","151","0"
"20211015","1489478","1","53","5311605","154","52","1","1","3","1","0","0","100","0","14894780000000","186000","1489478001","3","3","0","0","0","1","1","1.110879999999999","0","28642.929919999973","136445.79367700452","186500","0","0","88.343","0","0","33335","33335","0","8862","0","3599.4525","3599.4525","0","4346.0968229954615","2126.0968229954615"
"20211015","1489478","2","53","5311605","127","50","2","1","3","1","0","0","20","0","14894779858944","0","1489478001","3","3","0","0","0","1","1","1.110879999999999","0","28642.929919999973","136445.79367700452","186500","0","0","88.343","0","0","33335","33335","0","8862","0","3599.4525","3599.4525","0","4346.0968229954615","2126.0968229954615"
"20211015","1489478","3","53","5311605","202","18","2","5","0","1","0","0","2100","0","14894780000000","186000","1489478001","3","3","0","0","0","1","1","1.110879999999999","0","28642.929919999973","136445.79367700452","186500","0","0","88.343","0","0","33335","33335","0","8862","0","3599.4525","3599.4525","0","4346.0968229954615","2126.0968229954615"
"20211015","1489478","4","53","5311605","63","19","2","5","0","3","0","1","263.3426966292135","0","14894780000014","0","1489478005","1","1","0","0","0","0.46346305677196975","1","1.110879999999999","1","13274.9398556285","-263.3426966292135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","263.3426966292135","0"
"20211015","1489478","5","53","5311605","69","18","1","5","0","3","0","1","10.53370786516848","0","14894780000015","0","1489478006","1","1","0","0","0","0.46346305677196975","1","1.110879999999999","1","13274.9398556285","77.80929213483152","0","0","0","88.343","0","0","0","0","0","0","0","0","0","0","10.53370786516848","0"
"20211015","1489479","1","12","1209906","59","76","2","2","4","1","0","0","1100","1198.8000000000002","14894790000000","70855","1489479001","1","1","0","0","0","0.46346305677196975","1","1.1491840000000062","0","13732.670030111873","60057.45","73300","0","0","0","0","0","10943.75","10943.75","0","0","0","0","0","0","2298.8","0"
"20211015","1489481","1","36","3603810","100","32","2","1","4","1","0","0","5156.95915279879","0","14894810000000","225000","1489481001","3","2","1","0","0","0.8801833070327151","1","1.195551999999999","0","27132.62987910162","147893.9258335855","225000","0","0","0","0","0","40762.789","40034.129","0","12960","13898.5","3368.295","3368.295","0","6116.490166414524","459.53101361573374"
"20211015","1489481","2","36","3603810","128","32","1","1","4","1","0","0","500.00000000000006","0","14894810267648","0","1489481001","3","2","1","0","0","0.8801833070327151","1","1.195551999999999","0","27132.62987910162","147893.9258335855","225000","0","0","0","0","0","40762.789","40034.129","0","12960","13898.5","3368.295","3368.295","0","6116.490166414524","459.53101361573374"
"20211015","1489481","3","36","3603810","154","0","1","5","0","1","0","0","0","0","14894810000000","225000","1489481001","3","2","1","0","0","0.8801833070327151","1","1.195551999999999","0","27132.62987910162","147893.9258335855","225000","0","0","0","0","0","40762.789","40034.129","0","12960","13898.5","3368.295","3368.295","0","6116.490166414524","459.53101361573374"
"20211015","1489482","1","12","1208603","131","52","1","4","1","2","0","1","10","0","14894820000000","10000","1489482001","1","1","0","0","0","0.46346305677196975","3","1.1450400000000012","1","13322.815255699667","9042.42","10000","0","0","0","0","0","-277.87","25","302.87","565","0","660.45","660.45","0","10","0"
"20211015","1489484","1","51","5151095","68","71","1","1","3","1","0","0","1790.7303370786517","1198.8000000000002","14894840000000","64300","1489484001","2","2","0","0","0","0.6534829100484774","1","0.87148","0","14683.918033802229","55759.154159895625","69600","0","0","0","0","0","5677.5","5677.5","0","1865","1222.55","1684.1475","1684.1475","0","3391.6483401043706","300"
"20211015","1489484","2","51","5151095","58","54","2","1","2","1","0","0","102.11800302571874","0","14894839627776","0","1489484001","2","2","0","0","0","0.6534829100484774","1","0.87148","0","14683.918033802229","55759.154159895625","69600","0","0","0","0","0","5677.5","5677.5","0","1865","1222.55","1684.1475","1684.1475","0","3391.6483401043706","300"
"20211015","1489485","1","26","2601300","113","71","2","3","4","1","0","1","3190","0","14894850000000","300","1489485001","1","1","0","0","0","0.46346305677196975","2","0.8958820000000145","1","8885.45569885764","3996.61252","6700","0","0","0","0","0","0","0","0","17","-734.77002","231.1575","231.1575","0","3190","0"
"20211015","1489486","1","17","1703208","134","62","1","1","4","1","0","0","610","0","14894860000000","75600","1489486001","5","5","0","0","0","1.429862000740158","1","1.065015999999999","0","39264.54322683391","59696.349372559445","84600","0","0","0","0","0","5286.0498","5286.0498","0","3900","2192.5","5646.8475","5646.8475","0","7878.253327440547","4075.733481786194"
"20211015","1489486","2","17","1703208","131","51","2","1","4","1","0","0","2757.186081694402","0","14894859550720","0","1489486001","5","5","0","0","0","1.429862000740158","1","1.065015999999999","0","39264.54322683391","59696.349372559445","84600","0","0","0","0","0","5286.0498","5286.0498","0","3900","2192.5","5646.8475","5646.8475","0","7878.253327440547","4075.733481786194"
"20211015","1489486","3","17","1703208","124","21","2","5","0","1","0","0","210.67415730337098","0","14894860000000","75600","1489486001","5","5","0","0","0","1.429862000740158","1","1.065015999999999","0","39264.54322683391","59696.349372559445","84600","0","0","0","0","0","5286.0498","5286.0498","0","3900","2192.5","5646.8475","5646.8475","0","7878.253327440547","4075.733481786194"
"20211015","1489486","4","17","1703208","196","20","1","5","0","1","0","0","112.32980332829027","0","14894860000000","75600","1489486001","5","5","0","0","0","1.429862000740158","1","1.065015999999999","0","39264.54322683391","59696.349372559445","84600","0","0","0","0","0","5286.0498","5286.0498","0","3900","2192.5","5646.8475","5646.8475","0","7878.253327440547","4075.733481786194"
"20211015","1489486","5","17","1703208","134","19","1","5","0","1","0","0","112.32980332829027","0","14894860000000","75600","1489486001","5","5","0","0","0","1.429862000740158","1","1.065015999999999","0","39264.54322683391","59696.349372559445","84600","0","0","0","0","0","5286.0498","5286.0498","0","3900","2192.5","5646.8475","5646.8475","0","7878.253327440547","4075.733481786194"
